exam_type,exam_date,task_no,task_text,pdf,page,points,time_est,efficiency,difficulty_guess,type,frequency_score,concepts,snippet,task_id,cluster_id,cluster_label
MI,2021-11-29,1,"Zadatak 1. (7 bodova)

template <class T> void preurediRed(Queue<T>* q, T v) {
Stack<T> Sm, Sv, Spom;
T elem;
while (q->dequeue(elem)) {
if (elem < v) Sm.push(elem);
else Sv.push(elem);
}
while (Sm.pop(elem))
Spom.push(elem);
while (Spom.pop(elem))
q->enqueue(elem);
while (Sv.pop(elem))
Spom.push(elem);
while (Spom.pop(elem))
q->enqueue(elem);
}
int main(void) {
Queue<int> q;
// …
preurediRed(&q, 15);
}",,,,,,,,,,,MI|2021-11-29|1,5,"Ovaj zadatak može biti označen kao:

""Sortiranje reda po veličini""
""Zbrajanje višestrukog elemenata u stogu""
""Silazno sortiranje izvorišnog reda""

Ali prema opisu zadatka, najbolji label bi bio:

**""Redovan rekurzivni zadatak""**

ili

**""Sortiranje i čišćenje redova/stoga""**"
MI,2021-11-29,2,"Zadatak 2. (7 bodova)

//Provjeriti je li skup B podskup skupa A. |A| = m, |B| = n
//Ako je B prazan skup (tj.ako je n = 0), funkcija treba vratiti logičku istinu.
//Ako je skup A prazan (tj.ako je m = 0), funkcija treba vratiti logičku laž.
bool jestPodskup(int A[], int B[], int m, int n) {
if (n == 0) return true;
else if (m == 0) return false;
else if (n > m) return false;
if (B[n - 1] > A[m - 1])
return false;
else if (B[n - 1] == A[m - 1])
return jestPodskup(A, B, m - 1, n - 1);
else if (n < m)
return jestPodskup(A, B, m - 1, n);
}
Drugo moguće rješenje:
bool jestPodskup(int A[], int B[], int m, int n) {
if (n == 0) {
return true;
} else if (m == 0) {
return false;
}
if (A[m - 1] == B[n - 1]) {
return jestPodskup(A, B, m - 1, n - 1);
} else {
return jestPodskup(A, B, m - 1, n);
}
}",,,,,,,,,,,MI|2021-11-29|2,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2021-11-29,3,"Zadatak 3. (7 bodova)

Rješenje: f(n) = Ω(n) = O(n) = Θ(n)
Objašnjenje",,,,,,,,,,,MI|2021-11-29|3,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2020-11-24,1,"Zadatak 1. (7 bodova)

Za zadane nizove A i B duljine m i n napišite rekurzivnu funkciju koja počevši od zadnjeg elementa (tj. elementa s
najvećim indeksom) ispisuje vrijednosti elemenata oba niza na nekoj poziciji i dodatno vrijednost većega od ta dva
elementa. Ako je jedan niz dulji, tada za elemente kraćeg niza koji nisu definirani ispisati ""-"". Pretpostaviti da su
duljine nizova m i n ≥ 0. Ako su oba niza prazna (tj. m = 0 i n = 0), ne treba ništa ispisivati.
Primjeri:
Niz A sadrži elemente 2, 4, 1, 3, a niz Niz A sadrži elemente 11, 14, 12, a Niz A je prazan (tj. m = 0), a niz B
B sadrži elemente 4, 4, 8. Ispis treba niz B sadrži elemente -9, -1, 41. Ispis sadrži elemente 11, 14, 12. Ispis
izgledati ovako: treba izgledati ovako: treba izgledati ovako:
3 – 3 12 41 41 – 12 12
1 8 8 14 -1 14 – 14 14
4 4 4 11 -9 11 – 11 11
2 4 4
Prototip funkcije je:
void ispisiVeci(int A[], int m, int B[], int n);
Napomena: Nerekurzivno rješenje se neće priznati.",,,,,,,,,,,MI|2020-11-24|1,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2020-11-24,2,"Zadatak 2. (7 bodova)
 - ISPUNITI NA OVOM PAPIRU
Zadan je razred Stack<T> kojim je implementiran stog. Stog ima
template <class T> class Stack {
članske funkcije push(T data) i pop(T &data) koje omogućavaju
private:
stavljanje i skidanje elementa sa stoga. Potrebno je nadopuniti kôd struct Atom {
T data;
funkcije isPalindrome, koja provjerava je li ulazni znakovni niz
Atom *next;
palindrom i prema tome vraća istinu ili laž.
};
Atom *head = nullptr;
bool isPalindrome(string str){ public:
Stack<char> s; bool push(T data);
bool pop(T &data);
char c;
};
for (int i=0; i<str.length(); i++) {
if (i < (str.length()/2)) {
__________________________________;
} else if (i == (str.length()/2) && _____________________________________) {
// ništa
} else {
______________________________;
if (c != str[i])
___________________________________________;
}
}
________________________________;
}",,,,,,,,,,,MI|2020-11-24|2,7,"Ovaj problem se odnosi na programsko inženjerstvo, posebice implementaciju tablica raspršenog adresiranja. Iako nije u potpunosti očitan tekst, vidljivo je da se radi o dvije taskove (Zadatak 4.) koji zahtijevaju implementaciju određenih algoritama.

**Label:** Implementacija Tablice Raspršenog Adresiranja"
MI,2020-11-24,3,"Zadatak 3. (7 bodova)

Zadana je jednostruko povezana lista cijelih brojeva. Lista
template <class T> class List {
ima strukturu prikazanu okvirom desno.
private:
struct Atom {
Napišite člansku funkciju sljedećeg prototipa:
T data;
Atom *next;
void kopirajParne(List<T> &dstList);
};
Atom *head = nullptr;
koja će sve parne elemente iz liste nad kojom je pozvana
public:
prebaciti u listu dstList. Poredak elemenata u dstList mora bool insert(T data);//dod. na početak
biti isti kao i poredak u originalnoj listi, npr.: };
srcList: HEAD -> 5 -> 4 -> 7 -> 1 -> 6 -> 8 -> 2 -> 3 -> NULLPTR
dstList: HEAD -> 4 -> 6 -> 8 -> 2 -> NULLPTR",,,,,,,,,,,MI|2020-11-24|3,5,"Ovaj zadatak može biti označen kao:

""Sortiranje reda po veličini""
""Zbrajanje višestrukog elemenata u stogu""
""Silazno sortiranje izvorišnog reda""

Ali prema opisu zadatka, najbolji label bi bio:

**""Redovan rekurzivni zadatak""**

ili

**""Sortiranje i čišćenje redova/stoga""**"
MI,2020-11-24,4,"Zadatak 4. (7 bodova)
 - ISPUNITI NA OVOM PAPIRU
Za funkcije f i g odredite, ako je moguće, vrijeme izvođenja u Θ notaciji, a ako nije moguće, odredite vrijeme
izvođenja u O i Ω notaciji. Rješenja upišite u pravokutnike ispod zadataka.
/* A je polje n cijelih brojeva (n >= 1). Funkcija za int g(int n) { // n >= 0
* sortiranje sortira niz uzlazno i implementira int cnt = 0;
* algoritam naveden u imenu funkcije. if (n == 0) return 1;
*/ else {
void f(int A[], int n) { cnt += g(n - 1);
// Funkcija napuniNiz generira elemente niza u cnt += g(n - 1);
// vremenu Θ(n) return cnt;
}
for (int i = n; i >= 1; i--) { }
napuniNiz(A, n);
Rješenje: Rješenje:
selectionSort(A, n);
for (j = 0; j < n; j++)
std::cout << A[j] << "" "";
std::cout << endl;
}
}",,,,,,,,,,,MI|2020-11-24|4,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2020-11-24,5,"Zadatak 5. (7 bodova)
 - ISPUNITI NA OVOM PAPIRU
Zadano je polje cijelih brojeva s elementima 8, 2, 6, 4, 1, 3, 5, 7. Ilustrirajte uzlazno sortiranje polja algoritmom
Poboljšani Bubblesort. Ispišite polje nakon svakog koraka vanjske petlje (indeks vanjske petlje je varijabla i).
Početno polje: 8 2 6 4 1 3 5 7
i = 0
i = 1",,,,,,,,,,,MI|2020-11-24|5,3,"Here is a possible label for the cluster:

""Uzlažno Sortiranje Algoritama"""
MI,2019-11-25,1,"Zadatak 1. (6 bodova)

a) Napišite rekurzivnu funkciju koja provjerava nalazi li se niz podniz unutar niza niz počevši s pozicijom pocetak.
Ako je to istina, funkcija treba vratiti logičku istinu, a inače logičku laž. Prototip funkcije je:
bool podnizUNizu(string niz, string podniz, int pocetak);
Primjeri: Ako je niz ""Dobar dan!"", podniz ""dan"" i pocetak 0, funkcija treba vratiti logičku laž. Ako je niz ""Dobar
dan!"", podniz ""dan"" i pocetak 6, funkcija treba vratiti logičku istinu.
Napomene: Prazan podniz uvijek postoji unutar zadanog niza niz. Ako je niz niz prazan, funkcija treba vratiti
logičku laž. Nerekurzivno rješenje se neće priznati.
b) Napišite odsječak glavnog programa u kojemu se poziva funkcija iz a) dijela zadatka.
c) Odredite složenost vaše implementacije funkcije iz a) dijela zadatka u O, Ω i, ako je moguće, Θ notaciji.",,,,,,,,,,,MI|2019-11-25|1,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2019-11-25,2,"Zadatak 2. (6 bodova)

Odredite vrijeme izvođenja u O, Ω i, gdje je moguće, Θ notaciji za funkcije f1 i f2. Ako se vrijeme izvođenja u Θ
notaciji ne može odrediti, navedite tako u rješenju. Rješenja upišite u tablice pored zadataka.
a)
/* A je polje n cijelih brojeva. O
* Funkcija za sortiranje sortira niz uzlazno.
* Funkcije implementiraju algoritme navedene u
Ω
* imenima funkcija.
*/
Θ
void f1 (int A[], int n) {
insertionSort(A, n);
for (int i = n - 1; i >= 0; i--)
binarySearch(A, n, A[i]);
}
b)
int g(int i, int n) { O
int zbroj = 0;
if (n <= 2)
Ω
return 1;
Θ
for (int k = i; k < n; k++) {
zbroj += k;
cout << zbroj << "" "" << endl;
}
return zbroj;
}
void f2(int n) { // n >= 0
for (int i = 1; i <= n; i *= 2)
cout << g(i, n) << endl;
}
Okrenite stranicu",,,,,,,,,,,MI|2019-11-25|2,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2019-11-25,3,"Zadatak 3. (6 bodova)

Zadan je razred List<T> kojim se implementira dinamička lista (lista realizirana pokazivačima).
template <typename T> template <typename T>
class List { struct ListElement {
ListElement<T> *head = nullptr; T data;
}; ListElement<T> *next;
};
Napisati člansku funkciju razreda List<T> koja modificira postojeću listu tako da iz liste izbacuje sve elemente veće
od elementa item zadanog argumentom funkcije. Za usporedbu elemenata tipa T može se koristiti operatore >, <,
>=, <= ili != (nije ih potrebno implementirati). Članska funkcija treba imati prototip:
void removeGreaterThan(T item);
Napomena: u izradi funkcije removeGreaterThan nije dozvoljeno koristiti gotove funkcije za rad s listom (insert, delete
i sl).",,,,,,,,,,,MI|2019-11-25|3,5,"Ovaj zadatak može biti označen kao:

""Sortiranje reda po veličini""
""Zbrajanje višestrukog elemenata u stogu""
""Silazno sortiranje izvorišnog reda""

Ali prema opisu zadatka, najbolji label bi bio:

**""Redovan rekurzivni zadatak""**

ili

**""Sortiranje i čišćenje redova/stoga""**"
MI,2019-11-25,4,"Zadatak 4. (6 bodova)

Zadan je razred Queue<T> kojim se implementira red.
template <class T> class Queue {
public:
Queue();
bool enqueue(T data);
bool dequeue(T &data);
};
Potrebno je napisati funkciju split koja treba imati prototip:
template <class T>
Queue<T> *split(Queue<T>* q);
Funkcija split red razdvaja na sljedeći način:
a) Svaki član na neparnoj poziciji gledano s izlaza iz reda (1. član, 3. član, 5. član itd.) stavlja u novi red (uz zadržani
poredak članova ulaznog reda q) i tako formirani novi red vraća u pozivajuću funkciju.
b) Svaki član na parnoj poziciji gledano s izlaza iz reda (2. član, 4. član, 6. član itd.) ostavlja u ulaznom redu (uz zadržani
poredak članova ulaznog reda q).
Napomena: U funkciji split nije dozvoljeno koristiti i/ili mijenjati internu implementaciju reda (polja ili pokazivače iz
razreda Queue<T>), već je potrebno koristiti članske funkcije enqueue i dequeue.",,,,,,,,,,,MI|2019-11-25|4,5,"Ovaj zadatak može biti označen kao:

""Sortiranje reda po veličini""
""Zbrajanje višestrukog elemenata u stogu""
""Silazno sortiranje izvorišnog reda""

Ali prema opisu zadatka, najbolji label bi bio:

**""Redovan rekurzivni zadatak""**

ili

**""Sortiranje i čišćenje redova/stoga""**"
MI,2019-11-25,5,"Zadatak 5. (6 bodova)

Zadano je polje cijelih brojeva s elementima: 3, 9, 1, 6, 8, 5, 3, 7, 2. Ilustrirajte uzlazno sortiranje zadanog niza brojeva
(ispišite polje nakon svake promjene i podcrtajte sve brojeve relevantne za sljedeći korak) algoritmom shellsort uz
korake K = {4, 3, 1}.
Zaokružite točan odgovor: općenito shellsort je stabilan / nije stabilan algoritam za sortiranje.",,,,,,,,,,,MI|2019-11-25|5,3,"Here is a possible label for the cluster:

""Uzlažno Sortiranje Algoritama"""
MI,2017-04-19,1,"Zadatak 1. (7 bodova)

a) Napišite rekurzivnu funkciju koja za znakovni niz (string) proizvoljne duljine provjerava ima li svaka otvorena uglata
zagrada u nizu (znak '[') pripadajuću zatvorenu uglatu zagradu (znak ']') i obratno. Funkcija treba vratiti 1, ako svaka
otvorena zagrada u nizu ima pripadajuću zatvorenu zagradu, a 0 inače.
Pretpostavite da se znakovni niz sastoji samo od znakova '[' i ']'. Prototip funkcije je:
int provjeriZagrade(char *niz, int *zastavica);
Naputak: zastavica je pomoćna vrijednost koja se koristi za praćenje broja neuparenih zagrada.
Primjeri:
Za niz ""[[[][]]"" funkcija treba vratiti 0, jer zagrada [ nema pripadajuću zatvorenu zagradu.
Za niz ""]][[[]]"" funkcija treba vratiti 0, jer zagrada ] nema pripadajuću otvorenu zagradu.
Za niz ""[[[][]]]"" funkcija treba vratiti 1, jer svaka otvorena zagrada ima pripadajuću zatvorenu zagradu.
Napomena: nerekurzivno rješenje se neće priznati.
b) Napišite odsječak glavnog programa u kojem se poziva funkcija iz a) dijela zadatka za niz ""[[]"".
Komentar uz zadatak: uparenost zagrada znači da svaka otvorena uglata zagrada (znak '[') ima pripadajuću zatvorenu
uglatu zagradu (znak ']'), gdje nije bitno da je redoslijed zagrada matematički ispravan, tj. i niz "" []"" i niz ""]["" su
ispravno zadani.",,,,,,,,,,,MI|2017-04-19|1,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2017-04-19,2,"Zadatak 2. (7 bodova)

Odredite vrijeme izvođenja u O, Ω i, gdje je moguće, Θ notaciji za funkcije f1 i f2. Ako se vrijeme izvođenja u Θ
notaciji ne može odrediti, navedite tako u rješenju. Rješenja upišite u tablice pored zadataka.
a)
/* A je polje n cijelih brojeva. O
* Funkcije za sortiranje sortiraju niz uzlazno,
* a koriste algoritam naveden u imenu funkcije.
Ω
*/
void f1(int *A, int n) {
Θ
insertionSort(A, n);
mergeSort(A, n);
}
b)
void f2(int n) { O
int i;
if (n == 1) {
Ω
return;
}
Θ
for (i = 0; i < n; i++) {
f2(n - 1);
}
}
Okrenite stranicu",,,,,,,,,,,MI|2017-04-19|2,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2017-04-19,3,"Zadatak 3. (8 bodova)

U polje cijelih brojeva pohranjen je sljedeći niz brojeva: 2, 1, 4, 5, 9, 3, 6, 7, 8. Ilustrirati uzlazno sortiranje
algoritmom Quicksort. Stožer za quicksort odabrati metodom aproksimacije medijana temeljem prvog, središnjeg i
zadnjeg člana. Polja s manje ili točno cutoff = 3 elementa sortirati insertion sortom. Navesti korake u sortiranju kod
kojih je došlo do zamjene pojedinih članova polja te označiti zamjene članova polja. Također, detaljno prikazati korake
zamjene kod sortiranja insertion sortom.",,,,,,,,,,,MI|2017-04-19|3,3,"Here is a possible label for the cluster:

""Uzlažno Sortiranje Algoritama"""
MI,2017-04-19,4,"Zadatak 4. (8 bodova)

U jednostruko povezanu nesortiranu listu spremljeni su cijeli brojevi. Lista je zadana sljedećom strukturom:
struct at {
int element;
struct at *sljed;
};
typedef struct at atom;
Napišite funkciju prototipa:
void kopirajListu(atom* glava_ulaz, atom** glava_izlaz);
koja će elemente liste zadane pokazivačem glava_ulaz kopirati u novu listu zadanu pokazivačem glava_izlaz. Zapisi
u izlaznoj listi moraju biti u istom poretku kao i zapisi u ulaznoj listi. Prilikom kopiranja elemenata u izlaznu listu
potrebno je rezervirati memoriju za elemente, a ulaznu listu ostaviti nepromijenjenom.",,,,,,,,,,,MI|2017-04-19|4,8,"Ovaj zadatak može biti označen kao:

""Hash tabela i kopiranje liste""

ili 

""Preljev u hash tabelama""

ili 

""Distribuirano indeksiranje i kopiranje liste""

ali bilo koja od ove opcija bi trebala biti dovoljno precizna."
MI,2016-04-26,1,"Zadatak 1. (6 bodova)

Napišite rekurzivnu funkciju prototipa:
int PascalovTrokut (int redak, int stupac);
koja određuje i vraća cijeli broj koji se nalazi u retku redak i stupcu stupac u Pascalovom trokutu. Prikaz Pascalovog
trokuta u obliku matrice:
0 1 2 3 4 Primjeri:
0 1  za poziv PascalovTrokut(0, 0), funkcija treba vratiti 1
1 1 1  za poziv PascalovTrokut(1, 1), funkcija treba vratiti 1
2 1 2 1  za poziv PascalovTrokut(2, 1), funkcija treba vratiti 2
 za poziv PascalovTrokut(4, 2), funkcija treba vratiti 6 (primjer sa slike)
3 1 3 3 1
4 1 4 6 4 1
itd. 6 = 3 + 3
Napomena: nerekurzivno rješenje se neće priznati.",,,,,,,,,,,MI|2016-04-26|1,1,"Zadatak 2: Implementacija jednostruko povezane linearne liste
Zadatak 1: Pascalov Trokut
Zadatak 3: Sistemski stog"
MI,2016-04-26,2,"Zadatak 2. (6 bodova)

Odredite vrijeme izvođenja u O, Ω i, ako je moguće, Θ notaciji za programski odsječak u a) dijelu zadatka i za funkciju
rekurzija u b) dijelu zadatka. Ako se vrijeme izvođenja u Θ notaciji ne može odrediti, navedite tako u rješenju.
Rješenja upišite u tablice pored zadatka.
a)
/* A je polje n cijelih brojeva */
if (n <= 10) {
g(n); /* obavlja se u Θ(n) vremenu */
O
}
else {
Ω
for (i = n - 1; i > 0; i--) {
if (A[i] > A[i - 1]) {
Θ
g(i);
}
}
}
b)
void rekurzija(int n) {
int i; O
if (n == 0) {
return; Ω
}
for (i = 0; i < n; i++) { Θ
rekurzija(i);
}
}
Okrenite stranicu",,,,,,,,,,,MI|2016-04-26|2,0,"Ovaj zadanični skup može se opisati sledećim šablonom:

""Rekurzivne funkcije i vremena izvođenja""

ili

""Funkcije i njihova vremena izvođenja"""
MI,2016-04-26,3,"Zadatak 3. (6 bodova)

Za zadani program prikažite sadržaj sistemskog stoga počevši s pozivom funkcije f1 iz glavnog programa (linija 20) te
sve do neposredno prije izvođenja naredbe return 0; u funkciji f2 (linija 8). Uz svaku stavku napišite broj okteta (byte-
ova) koje stavka zauzima na stogu.
Sadržaj stoga te broj okteta koje zauzima svaka stavka prikažite u pravokutniku desno od zadanog programa.
1 #include <stdio.h> Sadržaj stoga:
2 int f2(int *a, int *b) {
3 if (*a > *b) {
4 --(*a);
5 f2(a, b);
6 }
7 else {
8 return 0;
9 }
10 }
11
12 void f1(int *a, int *b) {
13 int *c = a, *d = b, t;
14 printf(""%d %d"", *c, *d);
15 t = f2(a, b);
16 }
17
18 int main(void) {
19 int A[] = {4, 3, 2, 1};
20 f1(&A[0], &A[1]);
21 return 0;
22 }",,,,,,,,,,,MI|2016-04-26|3,1,"Zadatak 2: Implementacija jednostruko povezane linearne liste
Zadatak 1: Pascalov Trokut
Zadatak 3: Sistemski stog"
MI,2016-04-26,4,"Zadatak 4. (6 bodova)

Zadano je polje brojeva s elementima: 8, 7, 2, 1, 4, 6, 8, 1. Ilustrirajte uzlazno sortiranje zadanog niza brojeva
(ispišite polje nakon svake promjene i podcrtajte sve brojeve relevantne za sljedeći korak) algoritmom shellsort uz
korake k = {4, 3, 1}.",,,,,,,,,,,MI|2016-04-26|4,3,"Here is a possible label for the cluster:

""Uzlažno Sortiranje Algoritama"""
MI,2016-04-26,5,"Zadatak 5. (6 bodova)

Napišite funkciju stvori_matricu koja stvara odredišnu cjelobrojnu matricu veličine n x n temeljem ulaznog polja
cijelih brojeva veličine n. Svaki redak odredišne matrice jednak je ulaznom polju, uz iznimku da elementi dijagonale
matrice trebaju biti 0.
Potrebno je napisati i glavni program koji stvara polje od 4 elementa s vrijednostima {1, 5, 3, 7} te poziva funkciju
stvori_matricu. Nakon poziva funkcije potrebno je ispisati dobivenu matricu.
Funkcija treba imati prototip:
int *stvori_matricu(int *ulaz, int n);
Primjer rezultata rada funkcije za ulazno polje [1, 5, 3, 7]:
0 5 3 7
1 0 3 7
1 5 0 7
1 5 3 0",,,,,,,,,,,MI|2016-04-26|5,1,"Zadatak 2: Implementacija jednostruko povezane linearne liste
Zadatak 1: Pascalov Trokut
Zadatak 3: Sistemski stog"
