task_id,exam_type,exam_date,task_no,task_text,cluster_id,cluster_label,outlier_score,pdf,page,points,time_est,efficiency,difficulty_guess,type,frequency_score,concepts,snippet,centroid_outlier_score
MI|2011-03-21|2,MI,2011-03-21,2,"Zadana je tablica raspršenog adresiranja s 8472 zapisa pohranjena u datoteci ""podaci.dat"" 
koja sadrži zapise s podacima o šifri studenta, prosjeku i broju položenih ispita (sami 
odaberite odgovarajuće tipove podataka!). 
Preljevi su realizirani ciklički, upisom u prvi sljedeći slobodni pretinac. Pretinci su usklađeni 
s veličinom bloka od 512 okteta. Hash‐tablica predimenzionirana je za 30%. Neka je ključ 
šifra studenta. Transformacija ključa u adresu obavlja se zadanom funkcijom: 
int adresa (int sifra); 
Napišite pretprocesorske direktive #define kojima se određuju parametri raspršenog 
adresiranja. 
Napišite i funkciju brojPreljeva koja za zadani redni broj pretinca vraća ukupan broj 
popunjenih zapisa u zadanom pretincu i broj preljeva upisanih u zadani pretinac. 
U glavnom programu koristeći funkciju brojPreljeva za svaki pretinac ispišite redni broj 
pretinca, ukupan broj upisanih zapisa u tom pretincu i broj preljeva u tom pretincu. 
#define BLOK 512L 
 
// Blok na disku 
#define N 8472 
 
// Ocekivani broj zapisa: 
#define C ((int) (BLOK / sizeof (struct zapis))) 
// Broj zapisa u pretincu 
#define M ((int) (N / C * 1.3)) // Broj pretinaca, kapacitet 30% veci od minimalnog: 
 
struct zapis{ 
 int sifra; 
 float prosjek; 
 int brojpolozenih; 
}; 
 
void brojPreljeva (FILE *fh, int rbrPret, int *ukbroj, int * brPreljev) { 
 struct zapis pretinac [C]; 
 int j; 
 *ukbroj=0; 
 *brPreljev=0; 
 fseek (fh, rbrPret *BLOK, SEEK_SET); 
 fread (pretinac, sizeof (pretinac), 1, fh); 
 for (j = 0; j < C; j++) { 
 if (pretinac[j].sifra != 0) { 
 if (rbrPret != adresa(pretinac[j].sifra)) (*brPreljev)++; 
 (*ukbroj)++; 
 } 
 } 
} 
int main() { 
 FILE *fh; 
 int brUk=0,brpreljeva=0 
 if ((fh = fopen (""podaci.dat"", ""rb"")) == NULL) exit (1); 
 
 for (j = 0; j < M; j++) { 
 brojPreljeva(fh, j, &brUk, &brpreljeva); 
 printf(""%d. pretinac Ukupno: %d Broj preljeva: %d"",j,brUk, brpreljeva); 
 } 
 close(fh); 
 
}",6,Hash tablica,0.07515456,,,,,,,,,,,0.11764705882352941
MI|2011-03-21|3,MI,2011-03-21,3,"Napišite rekurzivnu funkciju prototipa: 
int prebroji_neparne(int broj); 
koja će odrediti broj neparnih znamenaka zadanog broja. 
 
Napišite glavni program u kojem se s tipkovnice učitava broj, poziva funkcija 
prebroji_neparne i ispisuje dobiveni rezultat. Odredite složenost napisane funkcije. 
 
#include <stdio.h> 
 
int prebroji_neparne(int broj){ 
 
 
 
if(broj==0) return 0; 
 
 
if ((broj%2) != 0) 
 
 
 
 
return 1 + prebroji_neparne(broj/10); 
 
else 
 
 
 
return prebroji_neparne(broj/10); 
} 
 
int main(){ 
 
 
int broj; 
 
printf(""Broj: ""); 
 
scanf(""%d"", &broj); 
 
 
 
printf(""U 
broju 
%d, 
broj 
neparnih 
znamenki 
je 
%d."", 
broj, 
prebroji_neparne(broj)); 
 
return 0; 
}",8,Rekurzija,0.14389917,,,,,,,,,,,0.9473684210526315
MI|2011-03-21|4,MI,2011-03-21,4,"Odredite apriornu i asimptotsku složenost sljedećeg programskog odsječka i obrazložite oba 
odgovora: 
 
int suma = 0, i = 0, j, k, m, n; 
… 
while(i < n){ 
 for (j = 0; j < m; j++){ 
 if (i == j){ 
 for (k = 0; k < n; k++) 
 suma+= i * j * k; 
 } 
 } 
 ++i; 
} 
 
Rješenje: apriorna složenost: O(n*m) 
Asimptotska složenost: n*m + min(n,m)*n 
Obrazloženje: Vanjska petlja vrti do n, a unutarnja do m i u svakom koraku imamo 
provjeravanje je li i==j pa je to sigurno n*m. K petlja se desi samo minimalno od n i m puta a 
vrti se do n, znači da se k petlja obavi min(n,m)*n",9,Složenost algoritama,0.11581351,,,,,,,,,,,0.9230769230769231
MI|2011-03-21|5,MI,2011-03-21,5,"Prikažite sadržaj stoga u trenutku neposredno prije prvog izlaska iz funkcije f2 i naznačite 
veličine svih varijabli na stogu. 
 
void f2(double *a, int *b, int n) { 
 
int brojac[10]={0}; 
 
 
a[n]=b[n]; 
 
brojac[n%10]++; 
 
} 
void f1(int *polje, int n) { 
 
double *polje2; 
 
int i; 
 
polje2=(double*)malloc(n*sizeof(double));
 
for(i=0;i<n;i++) 
 
 
f2(polje2,polje,n‐i‐1); 
} 
 
int main() { 
 
int polje[100]; 
 
... 
 
f1(polje, 100); 
} 
 
40 
brojac 
4 
pov.adr. f2 
4 
polje2 
 
(ili a) 
4 
polje 
 
(ili b) 
4 
n-i-1 
 
(ili n) 
4 
i 
4 
polje2 
4 
pov.adr. f1 
4 
polje 
4 
100 
 
(ili n)",1,Stog,0.13739926,,,,,,,,,,,0.7142857142857143
MI|2011-05-02|1,MI,2011-05-02,1,"Zadan je tip podatka Stog za koji su definirane funkcije za inicijalizaciju stoga, dodavanje elementa u 
stog te za skidanje elementa iz stoga. Prototipovi navedenih funkcija su: 
void init_stog(Stog *stog); 
int dodaj(double element, Stog *stog); 
int skini(double *element, Stog *stog); 
Funkcije dodaj i skini vraćaju 1 ako je operacija uspjela, a 0 ako nije. 
Napišite funkciju čiji je prototip: 
void preurediStog(Stog *stog); 
koja će preurediti poredak elemenata u zadanom početnom stogu tako da sva pojavljivanja najmanjeg 
elementa stavi na dno stoga, dok se poredak ostalih elemenata ne mijenja. 
Napišite i glavni program koji iz neformatirane datoteke ""podaci.dat"" čita brojeve i pohranjuje ih u 
stog te poziva funkciju preurediStog. 
Primjer: Stog s elementima (od vrha prema dnu) 3.1, 2.7, 4.5, 4.8, 4.5, 3.1, 2.7, 4.9 
funkcija će promijeniti u 3.1, 4.5, 4.8, 4.5, 3.1, 4.9, 2.7, 2.7.",0,Sortiranje,0.09961285,,,,,,,,,,,1.0
MI|2011-05-02|2,MI,2011-05-02,2,"Zadan je tip podatka Red za koji su definirane funkcije za inicijalizaciju reda, dodavanje elementa u 
red te za skidanje elementa iz reda. Prototipovi navedenih funkcija su: 
 
void init_red(Red *red); 
int dodaj(int element, Red *red); 
int skini(int *element, Red *red); 
Funkcije dodaj i skini vraćaju 1 ako je operacija uspjela, a 0 ako nije. 
Napišite funkciju koja će sva pojavljivanja višekratnika zadanog broja iz zadanog reda izdvojiti u novi 
red koji treba vratiti pozivatelju. Prototip funkcije je: 
Red *izdvojiVisekratnike(Red *red, int broj); 
U ulaznom redu moraju ostati svi preostali elementi. 
Napišite i dio glavnog programa u kojem ćete definirati redove i ispravno pozvati napisanu funkciju. 
Dio koda u kojem se puni red nije potrebno pisati. 
Primjer: Za ulazni red sadržaja 3, 8, 2, 5, 35, 2, 24, 15 poziv funkcije 
izdvojiVisekratnike za broj=3 stvara novi red sadržaja 3, 24, 15 dok u starom redu ostaju 8, 
2, 5, 35, 2.",2,Red,0.056355238,,,,,,,,,,,0.08333333333333333
MI|2011-05-02|3,MI,2011-05-02,3,"Zadan je stog u kojem su pohranjeni podaci o točkama koordinatnog sustava tipa Tocka, koji će 
sadržavati dvije realne vrijednosti x i y. Definirajte tip podataka Tocka. 
Napišite rekurzivnu funkciju tockeNaPravcu koja će sa zadanog stoga stog u red red kopirati sve 
elemente koji leže na pravcu definiranom koeficijentom smjera a i odsječkom na osi y b. Prototip 
funkcije je: 
 
int tockeNaPravcu (Stog *stog, Red *red, float a, float b); 
Funkcija treba vratiti broj točaka koje leže na zadanom pravcu. Nakon izlaska iz funkcije stog mora 
ostati očuvan, a poredak elemenata u redu nije bitan. 
Napomena: Nerekurzivno rješenje neće se priznavati.",8,Rekurzija,0.10784169,,,,,,,,,,,0.7368421052631579
MI|2011-05-02|4,MI,2011-05-02,4,"Zadano je polje brojeva s elementima: 8, 6, 4, 9, 2, 7, 5, 0, 3, 1. Ilustrirajte sortiranje 
zadanog niza brojeva (ispišite polje nakon svake promjene i označite sve brojeve relevantne za sljedeći 
korak – zamjene, stožere, aproksimacije medijana) algoritmom quicksort. Stožer odaberite metodom 
aproksimacije medijana temeljem prvog, srednjeg i zadnjeg člana polja.",0,Sortiranje,0.041135896,,,,,,,,,,,0.0
MI|2011-05-02|5,MI,2011-05-02,5,"Napišite dio programskog koda kojim se deklarira struktura atoma linearne liste koji u podatkovnom 
dijelu sadrži realni broj dvostruke preciznosti. Skicirajte red realiziran linearnom listom koji sadrži tri 
atoma s vrijednostima 2.4, 3.4 i 5.0.",3,Vezana lista,0.14931436,,,,,,,,,,,0.7428571428571429
MI|2011-05-02|6,MI,2011-05-02,6,"Što radi zadana funkcija? Koja je njena apriorna složenost u ovisnosti o broju elemenata stoga n? 
void misterija(int element, Stog *stog){ 
 
int x; 
 
if (skiniSaStoga(&x, stog)) { 
 
 
misterija (element, stog); 
 
 
dodajNaStog(x, stog); 
 
} 
 
else { 
 
 
dodajNaStog(element, stog); 
 
} 
} 
Odgovor:
 
 
 
 
 
Složenost: _________________________ 

Rješenja: 
1. 
void preurediStog(Stog *stog){ 
 
Stog pom1, pom2; 
 
double element, min; 
 
int br; 
 
 
init_stog(&pom1); 
 
 
init_stog(&pom2); 
if (skini(&element, stog)){ // Prvo nađem najmanji element 
 
 
min=element; 
 
 
dodaj(element, &pom1); 
 
 
dodaj(element, &pom2); 
 
} 
 
else return; 
 
while(skini(&element, stog)){ 
 
 
if (element < min) min=element; 
 
 
dodaj(element, &pom1); 
 
 
dodaj(element, &pom2); 
 
} 
 
br=0; // Sada nađem koliko puta se najmanji element pojavljuje 
 
while(skini(&element, &pom1)){ 
 
 
if (element==min) br++; 
 
} 
 
while(br>0){ // prvo u red zapišem sva pojavljivanja minimalnog elementa... 
 
 
dodaj(min, stog); 
 
 
br‐‐; 
 
} 
 
// ...a zatim i sve ostale elemente, izbjegavajući minimalni 
 
while(skini(&element, &pom2)){ 
 
 
if (element!=min) dodaj(element, stog); 
 
 
} 
} 
int main () { 
 Stog stog; 
 FILE *f; 
 double b; 
 init_stog(&stog); 
 f=fopen(""podaci.dat"",""rb""); 
 while(fread (&b, sizeof(double), 1, f)==1){ 
 staviNaStog(b, &stog); 
 } 
 fclose(f); 
 preurediStog(&stog); 
} 
 
 

2. 
Red *IzdvojiVisekratnike(Red *red, int broj){ 
 
Red *pom,pom2; 
 
int element, temp; 
 
 
pom=(Red*)malloc(sizeof(Red)); 
 
init_red(pom); 
 
 
init_red(&pom2); 
 
 
while(skini(&element, red)){ 
 
 
if (element % broj==0) 
 
 
 
dodaj(element, pom); 
 
 
else dodaj(element, &pom2); 
 
} 
 
while(skini(&element, &pom2)){ 
 
 
 
dodaj(element, red); 
 
 
 
} 
 
return pom; 
} 
int main (){ 
 
Red red, *novi_red; 
 
 
init_red(&red); 
 
/*... napuni red i učitaj broj... */ 
 
novi_red = IzdvojiVisekratnike(&red, 3); 
 
... 
} 
 
 
 
3. 
typedef struct { 
 float x,y; 
} tip; 
 
int tockeNaPravcu(Stog * stog, Red * red, float a, float b){ 
 float y; 
 tip element; 
 int brojac=0; 
 
 if (skiniSaStoga(&element, stog)){ 
 y = a*element.x + b; 
 if (y==element.y) { 
 dodajURed(element, red); 
 brojac=1; 
 } 
 brojac += tockeNaPravcu(stog, red, a, b); 
 } 
 else{ 
 return 0; 
 } 
 dodajNaStog(element, stog); 
 return brojac; 
} 
 

4. 
quicksort 
8, 6, 4, 9, 2, 7, 5, 0, 3, 1 
1, 6, 4, 9, 2, 7, 5, 0, 3, 8 stožer je 2 
1, 6, 4, 9, 3, 7, 5, 0, 2, 8 stožer sakrijemo 
1, 6, 4, 9, 3, 7, 5, 0, 2, 8 6 i 0 mijenjaju mjesto 
1, 0, 4, 9, 3, 7, 5, 6, 2, 8 i i j su se ukrižali i stožer vraćam na mjesto 4 
1, 0, 2, 9, 3, 7, 5, 6, 4, 8 
0, 1, 2, 9, 3, 7, 5, 6, 4, 8 između ovih biram novi stožer i to je 8 
0, 1, 2, 5, 3, 7, 8, 6, 4, 9 
0, 1, 2, 5, 3, 7, 8, 6, 4, 9 stožer sakrivamo sa predzadnjim elementom 
0, 1, 2, 5, 3, 7, 4, 6, 8, 9 
0, 1, 2, 5, 3, 7, 4, 6, 8, 9 i i j su se ukrižali i ništa se nije mijenjalo 
0, 1, 2, 5, 3, 7, 4, 6, 8, 9 tražimo novi stožer i to je 6 
0, 1, 2, 5, 3, 6, 4, 7, 8, 9 
0, 1, 2, 5, 3, 4, 6, 7, 8, 9 stožer sakrijemo 
0, 1, 2, 5, 3, 4, 6, 7, 8, 9 nije bilo promjena i samo treba sortirat 534 
0, 1, 2, 3, 4, 5, 6, 7, 8, 9 
 
 
5. 
struct at { 
 
double element; 
 
struct at *sljed; 
}; 
 
 
6. 
Na dno stoga stavlja element, O(n) 

1. međuispit iz predmeta",0,Sortiranje,0.08563723,,,,,,,,,,,0.5172413793103449
MI|2010-03-29|1,MI,2010-03-29,1,"Jedan zapis datoteke organizirane po načelu raspršenog adresiranja definiran je strukturom: 
typedef struct{ 
int sifra; 
char naziv[50+1]; 
double cijena; 
} zapis; 
 
Zapis je prazan ako je na mjestu šifre vrijednost nula. Parametri za raspršeno adresiranje nalaze se u datoteci 
parametri.h i oni su: 
 
- BLOK .................. veličina bloka na disku 
- MAXZAP ......... broj zapisa 
- C ........................... broj zapisa u jednom pretincu 
- M ........................... broj pretinaca 
Ključ zapisa je šifra artikla, a transformacija ključa u adresu obavlja se zadanom funkcijom: 
int adresa(int sifra); 
Zadana je i funkcija upisiZapis koja zadani zapis upisuje u zadani pretinac ako u njemu ima mjesta. 
 
int upisiZapis (FILE *f, zapis z, int adresaPretinca); 
Funkcija vraća 1 ako je mjesto pronađeno i zapis zapisan, a u suprotnom vraća 0. 
 
Napisati funkciju urediHash koja će preljeve s pomoću funkcije upisiZapis prebaciti u za njih 
predviđene pretince ako tamo ima mjesta. Dovoljno je kroz sve pretince proći samo jednom (već 
provjerene preljeve ne treba ponovno provjeravati). Funkcija treba vratiti broj prebačenih preljeva. 
Prototip funkcije treba biti: 
 
int urediHash(FILE *f);",6,Hash tablica,0.0701897,,,,,,,,,,,0.7647058823529411
MI|2010-03-29|2,MI,2010-03-29,2,"Napisati rekurzivnu funkciju za određivanje je li broj prost. 
Prototip funkcije je: 
short jeProst(int broj, int djelitelj); 
 
Funkcija vraća 1 ako je broj prost, inače vraća 0. Pri prvom pozivu funkcije djelitelj je postavljen na 2. 
Napomena: Nerekurzivno rješenje neće se priznavati.",8,Rekurzija,0.112229064,,,,,,,,,,,0.05263157894736842
MI|2010-03-29|3,MI,2010-03-29,3,"Napisati funkciju koja će iz ulaznog polja cijelih brojeva izbaciti sve one manje od prosjeka, a zatim i 
dinamički smanjiti veličinu polja na osnovu novog broja članova. Funkcija kao rezultat vraća 
pokazivač na navedeno polje. Prototip funkcije je: 
 
 
int *izbaci_podprosj(int *polje, int *br_clanova); 
 
Napisati i glavni program u kojem će se učitati broj elemenata, polje se dinamički alocirati te napuniti 
slučajno odabranim vrijednostima iz raspona [10, 1000], pozvati funkcija i ispisati novo polje te 
osloboditi dinamički stvorena memorija.",3,Vezana lista,0.1044239,,,,,,,,,,,0.2571428571428571
MI|2010-03-29|4,MI,2010-03-29,4,"Odredite apriornu složenost sljedećeg 
programskog odsječka i obrazložite odgovor: 
int i, j, n, s=0; 
... 
for (j=2; j<n; j++){ 
 for(i=1; i<n; i*=j){ 
 s+= i*j; 
 } 
} 
Odredite asimptotsku složenost sljedećeg 
programskog odsječka i obrazložite odgovor: 
int i, j, n, s=0; 
... 
for (i=4; i<n; i++){ 
 for (j=i-4; j<i; j++){ 
 s+= a[j]; 
 } 
} 
Rješenje: O(____________) 
Obrazloženje: 
 
 
Rješenje: 
Obrazloženje:",9,Složenost algoritama,0.10726799,,,,,,,,,,,0.7692307692307693
MI|2010-03-29|5,MI,2010-03-29,5,"Što će ispisati funkcija main? 
char *funkcija (char *niz, char znak){
 if (*niz==0) return 0; 
 else { 
 if (*niz==znak) strcpy (niz, niz+1); 
 return funkcija(niz+1, znak); 
 } 
} 
int main () {
 char polje[]=""AB1 2B2""; 
 funkcija(polje, 'B'); 
 printf (""%s"", polje); 
 return 0; 
} 
 
Rješenje: ___________________________________________________________________________________________________________",3,Vezana lista,0.14053628,,,,,,,,,,,0.8571428571428571
MI|2010-03-29|6,MI,2010-03-29,6,"Prikazati sadržaj stoga u trenutku neposredno prije izlaska iz funkcije zamijeni i naznačite veličine 
varijabli. 
void zamijeni(int *a, int *b) { 
 
int pom; 
 
pom = *a; 
 
*a = *b; 
 
*b = pom; 
} 
void sortiraj(int *polje, int n) { 
 
int i,j; 
 
for (i = 0; i < n-1; i++) 
 
 
for (j = i; j < n; j++) 
 
 
 
if (polje[j] > polje[i]) 
 
 
 
 
zamijeni(polje+j, polje+i); 
} 
 
int main() { 
 
int polje[100]; 
 
... 
 
sortiraj(polje, 100); 
} 
 

 
Rješenja 
 
1. 
int urediHash (FILE *f) 
{ 
 
zapis pretinac[C]; 
 
int pp, brojPrebac, j, i, imaPromjena=0; 
 
i=0; 
 
for(i=0;i<M;i++) 
 
{ 
 
 
imaPromjena=0; 
 
 
fseek(f,i*BLOK,SEEK_SET); 
 
 
fread(pretinac,sizeof(pretinac),1,f); 
 
 
for(j=0;j<C;j++) 
 
 
{ 
 
 
 
upisao=0; 
 
 
 
pp = adresa(pretinac[j].sifra); 
 
 
 
if(pretinac[j].sifra!=0 && pp!=i) 
 
 
 
{ 
 
 
 
 
upisao=upisiZapis(f, pretinac[j], pp); 
 
 
 
 
if (upisao){ 
 
 
 
 
 
pretinac[j].sifra = 0; 
 
 
 
 
 
brojPrebac++; 
 
 
 
 
 
imaPromjena=1; 
 
 
 
 
} 
 
 
 
 
} 
 
 
} 
 
 
if (imaPromjena){ 
 
 
 
fseek(f,i*BLOK,SEEK_SET); 
 
 
 
fwrite(pretinac,sizeof(pretinac),1,f); 
 
 
} 
} 
 
} 
 
return brojPrebac; 
} 
 
2. 
short jeProst(int broj, int i) 
{ 
if (broj==i) return 1; 
if (broj%i == 0) return 0; 
return jeProst (broj, i+1); 
} 
 
 
3. 
 
#include <stdio.h> 
#include <stdlib.h> 
#include <time.h> 
 
int *izbaci_podprosj(int *polje, int *br_clanova){ 
int i, j, suma=0; 
float prosjek; 
for (i=0;i<*br_clanova;i++){ 
suma+=polje[i]; 
} 
prosjek= (float) suma/ *br_clanova; 
for(i=0 ; i<*br_clanova ;){ 
if (polje[i] < prosjek){ 
for(j=i+1 ; j<*br_clanova ; j++) 

polje[j-1] = polje[j]; 
(*br_clanova)--; 
} 
else 
i++; 
} 
polje = (int*) realloc(polje, *br_clanova * sizeof(int)); 
return polje; 
} 
 
int main(){ 
int *polje, i, br_clanova; 
scanf(""%d"",&br_clanova); 
polje = (int*) malloc(br_clanova * sizeof(int)); 
srand((unsigned) time(NULL)); 
for(i=0; i<br_clanova ; i++){ 
polje[i] = rand()%991+10; 
} 
printf(""prije:\n""); 
for(i=0; i<br_clanova ; i++){ 
printf(""%d\n"", polje[i]); 
} 
polje = izbaci_podprosj(polje, &br_clanova); 
printf(""poslije:\n""); 
for(i=0; i<br_clanova ; i++){ 
printf(""%d\n"", polje[i]); 
} 
free(polje); 
return 0; 
} 
4. 
a) O(n logn), uz objašnjenje: vanjska petlja vrti se n puta, unutarnja: i se množi s j iz vanjske, a kako j ide do n, 
to je složenost unutarnje log n; 
(ili O(n) uz objašnjenje : u unutarnjoj petlji imamo množenje sa i; ako je i veći od sqrt(n) onda imamo najviše 
dva prolaza, što je O(1) - takvih za koje to vrijedi ima n -sqrt(n); za prvih sqrt(n) možemo reći da je složenost 
O(logn); znači ukupno imamo O((n-sqrt(n) )* 1) + O(logn * sqrt(n)); prvi član je O(n) a drugi je očito <= O(n) => 
složenost je O(n)) 
b) ~4n uz objašnjenje: unutarnja petlja vrti se 4 puta, a vanjska n puta. 
Napomena: bez valjanog objašnjenja rješenje se ne priznaje! 
 
5. 
A1 22 
 
6. 
 
pom 
 
pod.adr. zamijeni 
 
polje+j 
 
(ili a) 
 
polje+i 
 
(ili b) 
 
j 
 
i 
 
pov.adr. sortiraj 
 
polje 
 
100 
 
(ili n) 

 
2. međuispit iz predmeta",0,Sortiranje,0.10937762,,,,,,,,,,,0.7586206896551724
MI|2010-05-10|1,MI,2010-05-10,1,"Zadan je tip podatka Stog za koji su definirane funkcije za inicijalizaciju stoga, dodavanje elementa u 
stog te za brisanje elementa iz stoga. Prototipovi navedenih funkcija su: 
 
void init_stog(Stog *stog); 
int dodaj(int element, Stog *stog); 
int skini(int *element, Stog *stog); 
 
Funkcije dodaj i skini vraćaju 1 ako je operacija dodavanja odnosno skidanja uspjela, a 0 inače. 
 
a) (3 boda) Napišite rekurzivnu funkciju brojPojavljivanja čiji je prototip: 
 
 
int brojPojavljivanja (int element, Stog *stog); 
 
 
Funkcija treba vratiti broj pojavljivanja zadanog elementa na stogu. 
 
b) (2 boda) Napišite funkciju ostaviVisestruke čiji je prototip: 
 
 
void ostaviVisestruke(Stog *stog, int brPojavljivanja); 
 
koja će korištenjem funkcije brojPojavljivanja na zadanom stogu ostaviti samo one elemente 
koji se pojavljuju više ili jednako od brPojavljivanja. 
 
 
Primjer: nakon poziva funkcije ostaviVisestruke (stog, 3) stog s početnim vrijednostima 
 
3 3 5 6 3 5 3 2 5 4 2 8 5 sadržavat će 3 3 5 3 5 3 5 5 jer se ti elementi pojavljuju tri ili više puta.",0,Sortiranje,0.061088573,,,,,,,,,,,0.7931034482758621
MI|2010-05-10|2,MI,2010-05-10,2,"Zadan je tip podatka Red za koji su definirane funkcije za inicijalizaciju reda, dodavanje elementa u red 
te za brisanje elementa iz reda. Prototipovi navedenih funkcija su: 
 
void init_red(Red *red); 
int dodaj(int element, Red *red); 
int skini(int *element, Red *red); 
 
Funkcije dodaj i skini vraćaju 1 ako je operacija dodavanja odnosno skidanja uspjela, a 0 inače. 
Napišite funkciju čiji je prototip: 
 
void izbaciDuple(Red *red); 
koja će iz zadanog sortiranog reda ukloniti sva dodatna pojavljivanja pojedinog elementa. 
Primjer: Red brojeva 3 3 3 5 6 6 7 7 8 9 9 9 funkcija će promijeniti u 3 5 6 7 8 9.",2,Red,0.054366708,,,,,,,,,,,0.25
MI|2010-05-10|3,MI,2010-05-10,3,"Zadan je niz brojeva: 1, 5, 7, 4, 3, 6, 8, 2, 9, 0 
Ilustrirajte uzlazno sortiranje zadanog niza brojeva (ispišite niz nakon svake zamjene dvaju 
elemenata): 
a) (2 boda) Algoritmom shell sort za slijed koraka {4, 2, 1}. Kako izgledaju 4-, 2- i 1-sortirani 
nizovi? 
b) (2 boda) Algoritmom quicksort. Stožer odaberite metodom aproksimacije medijana 
temeljem početnog, krajnjeg i središnjeg člana polja.",0,Sortiranje,0.032399036,,,,,,,,,,,0.06896551724137931
MI|2010-05-10|4,MI,2010-05-10,4,"Ispišite vrijednosti (od izlaza prema ulazu reda) koje se nalaze u redu nakon što se obavi funkcija 
func. Funkcija func kao parametar prima red s vrijednostima: 1, 2, 3, 4, 5, 6, 7, 8. Funkcija dodajURed 
dodaje vrijednost argumenta el u red. 
 
void func (Red *red){ 
 
int el; 
 
if (skiniIzReda(&el, red)) func(red); 
 
if (el % 2) dodajURed(el, red); 
} 
_______________________________________________________________________________________",2,Red,0.101669386,,,,,,,,,,,1.0
MI|2010-05-10|5,MI,2010-05-10,5,"Koristeći prostor nad crtama, napišite naredbe silaznog Insertion sorta koje nedostaju. 
void InsertionSort (tip A [], int N) { 
 int i, j; 
 tip pom; 
 for (i = 1; i < N; i++) { 
 pom = A[i]; 
 
 _____________________________________________________________________ 
 
 _____________________________________________________________________ 
 A[j] = pom; 
 } 
}",0,Sortiranje,0.13578469,,,,,,,,,,,0.9655172413793104
